TreeID,BlockID,InventoryDate,Street,HouseNumber,TreeNo.,SpeciesCode,CommonSpecies Names,Ownership,Location,Circumference,NumberofStems,%HardSurface,CrownWidth,TotalHeight,Heightclasses,Heighttobaseofcrown,UnbalancedCrown,ReducedHeight,WeakorYellowFoliage,Defoliation,DeadorBrokenBranch,PoorBranch Attachment,Lean,TrunkScars,BranchScar,Conks,RotorCavity-Trunk,RotorCavity-Branch,Crack,ConfinedSpace,GirdlingRoots,RecentTrenching,ConflictwithWires,ConflictwithStructure,ConflictwithSidewalk,Conflictwithanothrtree,ConflictwithTrafficSign,CableorBraching,Genus,Family,DBH,BasalArea,Deciduous/Evergreen,Treecondition,CrownProjectionArea,CrownProjectionIndex,HeritageValue,Heritage DBH,Heritageheight,PotentialHeritage,Comments,DatePlanted,STOCKTYPE,SIZE,STOCKCOST,NURSERY,INSPECTED,PRUNING,REMOVED,XCOOR,YCOOR,,,,,,,,,,,,
01795,017,07.07.06,Borden,280,95,mapnor,Norway Maple,c,fy,121,1,40,5,18,4,15,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,e,n,n,e,n,n,Maple,Maple,39,0.119,Deciduous,good,20,18,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01796,017,07.07.06,Borden,280,96,mapnor,Norway Maple,c,fy,13,1,40,2,6,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Maple,Maple,4,0.001,Deciduous,good,3,3,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01797,017,07.07.06,Borden,280,97,mapnor,Norway Maple,c,fy,10,1,40,2,6,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Maple,Maple,3,0.001,Deciduous,good,3,3,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01798,017,07.07.06,Borden,280,98,elmeng,Elm spp,c,fy,23,1,40,3,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Elm,Elm,7,0.004,Deciduous,excellent,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01799,017,07.07.06,Borden,280,99,mapnor,Norway Maple,c,fy,18,1,40,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Maple,Maple,6,0.003,Deciduous,excellent,3,3,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017100,017,07.07.06,Borden,280,100,mapman,Manitoba Maple,c,fy,20,1,40,2,7,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,p,n,n,e,n,n,Maple,Maple,6,0.003,Deciduous,excellent,3,3,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017101,017,07.07.06,Borden,280,101,mapnor,Norway Maple,c,fy,10,1,40,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,n,n,e,n,n,Maple,Maple,3,0.001,Deciduous,excellent,3,3,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017102,017,07.07.06,Borden,278,102,junipr,Juniper,c,fy,22,1,0,1,8,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Juniper,Juniper,7,0.004,Evergreen,excellent,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017103,017,07.07.06,Borden,296,103,mulwhi,White Mulberry,p,by,30,1,0,2,2,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,n,n,n,p,n,n,Mulberry,Mulberry,10,0.008,Deciduous,excellent,3,2,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017104,017,07.07.06,Borden,296,104,yewspp,Yew spp,p,by,28,5,5,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Yew,Yew,9,0.006,Evergreen,excellent,28,20,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017105,017,07.07.06,Borden,296,105,lilac,Lilac,p,by,25,2,50,5,7,2,3,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,n,e,n,e,n,n,Lilac,Olive,8,0.005,Deciduous,very poor,20,16,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017106,017,07.07.08,Borden,296,106,liljap,Japanese Lilac,p,by,16,5,50,5,4,1,2,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,e,e,n,e,n,n,Lilac,Olive,5,0.002,Deciduous,poor,20,16,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
017107,017,07.07.08,Borden,296,107,cedwhi,White Cedar,p,by,10,3,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,e,n,e,n,n,Cedar,Cypress,3,0.001,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017108,017,07.07.08,Borden,296,108,cedwhi,White Cedar,p,by,19,2,0,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,e,n,n,n,n,Cedar,Cypress,6,0.003,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017109,017,07.07.08,Borden,296,109,cedwhi,White Cedar,p,by,22,2,0,1,4,1,4,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,p,e,n,n,n,n,Cedar,Cypress,7,0.004,Evergreen,poor,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017110,017,07.07.08,Borden,294,110,walbla,Black Walnut,p,by,77,1,20,9,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,e,e,n,e,n,n,Walnut/Butternut,Walnut,25,0.049,Deciduous,excellent,64,58,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017111,017,07.07.08,Borden,294,111,privet,Privet,p,by,15,15,70,5,6,2,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,e,e,n,e,n,n,Privet,Olive,5,0.002,Deciduous,excellent,20,16,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017112,017,07.07.08,Borden,294,112,privet,Privet,p,by,15,18,70,6,6,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,e,e,n,e,n,n,Privet,Olive,5,0.002,Deciduous,excellent,28,22,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017113,017,07.07.08,Borden,284,113,cedwhi,White Cedar,p,by,34,1,0,2,8,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,e,e,n,e,n,n,Cedar,Cypress,11,0.01,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017114,017,07.07.08,Borden,284,114,cedwhi,White Cedar,p,by,19,1,0,2,8,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,6,0.003,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017115,017,07.07.08,Borden,284,115,cedwhi,White Cedar,p,by,21,1,0,2,8,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,7,0.004,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017116,017,07.07.08,Borden,284,116,cedwhi,White Cedar,p,by,29,1,0,2,8,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,9,0.006,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017117,017,07.07.08,Borden,284,117,cedwhi,White Cedar,p,by,36,1,0,2,8,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,11,0.01,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017118,017,07.08.08,Borden,284,118,beeame,American Beech,p,by,36,1,25,5,12,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,e,n,n,e,n,n,Beech,Beech,11,0.01,Deciduous,excellent,20,18,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017119,017,07.08.08,Borden,284,119,cedwhi,White Cedar,p,by,12,1,50,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,n,n,e,n,n,Cedar,Cypress,4,0.001,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017120,017,07.08.08,Borden,284,120,cedwhi,White Cedar,p,by,19,1,50,2,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,6,0.003,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017121,017,07.08.08,Borden,284,121,plum,Plum,p,by,29,2,50,4,8,2,4,2,0,0,3,3,0,1,2,1,0,1,0,0,0,0,0,e,n,n,e,n,n,Cherry,Rose,9,0.006,Deciduous,very poor,13,10,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017122,017,07.08.08,Borden,284,122,cedwhi,White Cedar,p,by,14,1,50,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,4,0.001,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017123,017,07.08.08,Borden,284,123,beeame,American Beech,p,by,64,1,50,9,14,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Beech,Beech,20,0.031,Deciduous,excellent,64,56,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017124,017,07.08.08,Borden,284,124,cedwhi,White Cedar,p,by,19,1,50,2,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,6,0.003,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017125,017,07.08.08,Borden,284,125,plum,Plum,p,by,17,1,50,1,6,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Cherry,Rose,5,0.002,Deciduous,good,1,1,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017126,017,07.08.08,Borden,284,126,cedwhi,White Cedar,p,by,16,1,25,1,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,5,0.002,Evergreen,excellent,1,1,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017127,017,07.08.08,Borden,284,127,cedwhi,White Cedar,p,by,21,1,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,7,0.004,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017128,017,07.08.08,Borden,284,128,cedwhi,White Cedar,p,by,24,1,0,2,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,8,0.005,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017129,017,07.08.08,Borden,284,129,cedwhi,White Cedar,p,by,25,1,0,2,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,8,0.005,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017130,017,07.08.08,Borden,284,130,cedwhi,White Cedar,p,by,25,1,0,2,7,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,e,n,n,e,n,n,Cedar,Cypress,8,0.005,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017131,017,07.08.08,Borden,284,131,plum,Plum,p,by,30,1,0,4,7,2,4,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,e,n,n,e,n,n,Cherry,Rose,10,0.008,Deciduous,fair,13,10,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017132,017,07.08.08,Borden,284,132,plum,Plum,p,by,40,2,20,6,9,2,3,1,0,0,3,3,0,0,2,3,0,0,0,0,0,0,0,n,n,n,e,n,n,Cherry,Rose,13,0.013,Deciduous,very poor,28,22,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017133,017,07.08.08,Borden,284,133,lochon,Honey Locust,p,by,116,1,50,9,16,4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Honey Locust,Pea,37,0.108,Deciduous,excellent,64,43,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017134,017,07.08.08,Borden,290,134,bireur,White Birch,p,by,80,2,30,8,30,4,24,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,e,e,n,e,n,n,Birch,Birch,25,0.049,Deciduous,fair,50,41,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
017135,017,07.08.08,Borden,290,135,mapnor,Norway Maple,p,by,20,1,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,p,n,n,n,n,Maple,Maple,6,0.003,Deciduous,excellent,1,1,FALSE,FALSE,FALSE,FALSE,russian maple,,,,,,,,,,,,,,,,,,,,,,
017136,017,07.08.08,Borden,290,136,cedwhi,White Cedar,p,by,40,1,0,4,6,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,e,e,n,e,n,n,Cedar,Cypress,13,0.013,Evergreen,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017137,017,07.08.08,Borden,290,137,cedwhi,White Cedar,p,by,40,2,0,4,6,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,n,e,n,e,n,n,Cedar,Cypress,13,0.013,Evergreen,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017138,017,07.08.08,Borden,290,138,cedwhi,White Cedar,p,by,60,1,0,4,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,e,n,e,n,n,Cedar,Cypress,19,0.028,Evergreen,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017139,017,07.08.08,Borden,288,139,unknown,unknown,p,by,40,1,40,5,5,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,unknown,unknown,13,0.013,unknown,excellent,20,14,#N/A,#N/A,#N/A,#N/A,,,,,,,,,,,,,,,,,,,,,,,
017140,017,07.08.08,Borden,288,140,bireur,White Birch,p,by,60,1,30,7,15,3,12,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,e,e,n,n,n,n,Birch,Birch,19,0.028,Deciduous,good,38,31,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017141,017,07.08.08,Borden,288,141,bireur,White Birch,p,by,55,1,20,7,17,4,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Birch,Birch,18,0.025,Deciduous,very poor,38,31,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017142,017,07.08.08,Borden,288,142,hemeas,Eastern Hemlock,p,by,15,2,0,4,7,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Hemlock,Pine,5,0.002,Evergreen,excellent,13,10,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017143,017,07.08.08,Lippincott,343,143,cedwhi,White Cedar,p,by,17,1,0,2,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Cedar,Cypress,5,0.002,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017144,017,07.08.08,Lippincott,343,144,cedwhi,White Cedar,p,by,15,1,0,2,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,e,n,n,Cedar,Cypress,5,0.002,Evergreen,excellent,3,2,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017145,017,07.08.08,Lippincott,343,145,cedwhi,White Cedar,p,by,17,1,0,3,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Cedar,Cypress,5,0.002,Evergreen,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017146,017,07.08.08,Lippincott,343,146,cedwhi,White Cedar,p,by,14,1,0,3,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Cedar,Cypress,4,0.001,Evergreen,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017147,017,07.08.08,Lippincott,343,147,cedwhi,White Cedar,p,by,22,1,0,3,8,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e,e,n,e,n,n,Cedar,Cypress,7,0.004,Evergreen,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
017148,017,07.08.08,Lippincott,343,148,cedwhi,White Cedar,p,by,23,1,10,3,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n,e,n,n,n,n,Cedar,Cypress,7,0.004,Evergreen,excellent,7,6,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0181,018,07.07.03,Lennox,Central Tech,1,mapnor,Norway Maple,c,st,138,1,40,14,15,3,14,2,0,0,2,3,2,0,0,1,0,0,0,0,1,1,0,n,e,n,e,n,n,Maple,Maple,44,0.152,Deciduous,very poor,154,136,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0182,018,07.07.03,Lennox,Central Tech,2,mapnor,Norway Maple,c,st,107,1,40,12,12,3,10,3,1,0,2,2,1,0,0,3,0,0,0,0,1,0,0,n,p,n,e,n,n,Maple,Maple,34,0.091,Deciduous,very poor,113,99,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0183,018,07.07.03,Lennox,Central Tech,3,mapnor,Norway Maple,c,st,136,1,40,11,16,4,14,3,0,0,3,3,0,0,2,3,0,0,0,0,1,0,0,n,n,e,e,n,n,Maple,Maple,43,0.145,Deciduous,very poor,95,84,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0184,018,07.07.03,Lennox,Central Tech,4,linlit,Little Leaf Linden,c,st,160,1,40,11,12,3,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,n,p,n,e,e,n,Linden/Basswood,Linden,51,0.204,Deciduous,excellent,95,84,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
0185,018,07.07.03,Lennox,Central Tech,5,mapsil,Silver maple,c,st,290,1,40,17,20,4,14,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,n,p,n,e,n,n,Maple,Maple,92,0.665,Deciduous,excellent,227,188,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0186,018,07.07.03,Lennox,Central Tech,6,mapnor,Norway Maple,c,st,103,1,40,9,15,3,12,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,n,n,n,e,e,n,Maple,Maple,33,0.086,Deciduous,good,64,56,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0187,018,07.07.03,Lennox,Central Tech,7,elmame,American Elm,c,st,270,1,40,18,20,4,18,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,e,e,n,e,n,y,Elm,Elm,86,0.581,Deciduous,good,254,221,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0188,018,07.07.03,Borden,Central Tech,8,mapnor,Norway Maple,c,st,120,1,60,11,15,3,12,1,0,0,0,1,2,0,0,3,0,0,0,0,0,1,0,e,n,n,e,n,n,Maple,Maple,38,0.113,Deciduous,good,95,84,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0189,018,07.07.03,Borden,Central Tech,9,linlit,Little Leaf Linden,c,st,210,1,35,14,20,4,14,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,n,n,n,p,n,n,Linden/Basswood,Linden,67,0.353,Deciduous,excellent,154,136,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
01810,018,07.07.03,Borden,Central Tech,10,mapnor,Norway Maple,c,st,170,1,40,16,15,3,13,1,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,n,e,n,e,n,n,Maple,Maple,54,0.229,Deciduous,fair,201,177,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01811,018,07.07.03,Borden,Central Tech,11,mapnor,Norway Maple,c,st,178,1,40,14,14,3,11,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,n,n,n,e,n,n,Maple,Maple,57,0.255,Deciduous,excellent,154,136,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01812,018,07.07.03,Borden,Central Tech,12,mapnor,Norway Maple,c,st,170,1,60,15,18,4,8,2,0,0,2,1,0,2,3,1,0,0,1,0,1,1,1,n,n,n,n,n,n,Maple,Maple,54,0.229,Deciduous,very poor,177,156,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01813,018,07.07.03,Borden,Central Tech,13,mapfre,Freeman Maple,c,st,56,1,15,7,10,2,8,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,n,n,n,n,n,n,Maple,Maple,18,0.025,Deciduous,excellent,38,33,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01814,018,07.07.03,Borden,Central Tech,14,mapnor,Norway Maple,c,st,170,1,40,12,15,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,n,e,n,n,e,n,Maple,Maple,54,0.229,Deciduous,excellent,113,99,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01815,018,07.07.03,Harbord,Central Tech,15,mapfre,Freeman Maple,c,st,18,1,90,3,6,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,p,n,n,n,n,n,Maple,Maple,6,0.003,Deciduous,excellent,7,6,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01816,018,07.07.31,Harbord,Central Tech,16,oakred,Red Oak,c,st,15,1,90,3,5,1,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,p,n,n,n,n,n,Oak,Beech,5,0.002,Deciduous,good,7,6,TRUE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
01817,018,07.07.31,Harbord,Central Tech,17,mapfre,Freeman Maple,c,st,40,1,95,4,8,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,e,n,n,n,n,n,Maple,Maple,13,0.013,Deciduous,excellent,13,11,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01818,018,07.07.31,Harbord,Central Tech,18,ashgre,Green Ash,c,st,53,1,95,5,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,p,n,e,n,n,Ash,Olive,17,0.023,Deciduous,excellent,20,17,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01819,018,07.07.31,Harbord,Central Tech,19,ashgre,Green Ash,c,st,61,1,95,6,9,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,e,n,e,e,n,n,Ash,Olive,19,0.028,Deciduous,excellent,28,23,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01820,018,07.07.31,Harbord,Central Tech,20,ashgre,Green Ash,c,st,44,1,95,5,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,e,n,e,e,n,n,Ash,Olive,14,0.015,Deciduous,excellent,20,17,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01821,018,07.07.31,Harbord,Central Tech,21,ashgre,Green Ash,c,st,54,1,95,5,8,2,6,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,e,n,n,n,n,n,Ash,Olive,17,0.023,Deciduous,excellent,20,17,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01822,018,07.07.31,Harbord,Central Tech,22,ashgre,Green Ash,c,st,59,1,95,7,9,2,7,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,e,n,n,n,n,n,Ash,Olive,19,0.028,Deciduous,excellent,38,32,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
01823,018,07.07.31,Lennox,Central Tech,23,mapnor,Norway Maple,c,st,80,4,70,10,12,3,8,0,0,0,1,1,0,0,0,1,0,0,0,0,2,2,0,n,e,n,n,n,n,Maple,Maple,25,0.049,Deciduous,good,79,70,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0221,022,07.07.04,Lippincott,370,1,appcom,Common Apple,p,by,104,5,50,10,13,3,11,2,0,1,0,1,0,1,1,0,0,0,0,0,3,0,0,e,e,n,e,n,n,Apple/Crabapple,Rose,33,0.086,Deciduous,fair,79,62,0,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
0222,022,07.07.04,Lippincott,370,2,linlit,Little Leaf Linden,c,fy,102,1,20,7,20,4,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,e,p,n,e,e,n,Linden/Basswood,Linden,32,0.08,Deciduous,excellent,38,33,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,
0223,022,07.07.04,Lippincott,372,3,mapsil,Silver maple,p,by,220,1,0,14,15,3,6,1,1,1,0,1,1,2,3,1,0,3,0,2,0,0,0,e,e,n,e,n,n,Maple,Maple,70,0.385,Deciduous,very poor,154,128,TRUE,FALSE,FALSE,FALSE,very poor condition,,,,,,,,,,,,,,,,,,,,,,
0224,022,07.07.04,Lippincott,372,4,treeof,Tree of Heaven,c,fy,90,1,30,9,13,3,10,2,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,e,e,n,e,n,n,Tree of Heaven,Quassia,29,0.066,Deciduous,very poor,64,51,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,
